#Date,news pleasantness,news attention,news sensitivity,news aptitude,news polarity,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2015-03-30,9.221,8.418,44.163,23.183,19.474,54.19,10.404,42.981,48.339,55.374,2
2015-03-31,33.691,37.199,19.159,50.421,45.568,9.221,8.418,44.163,23.183,19.474,-2
2015-04-01,36.278,23.326,17.931,61.459,52.294,33.691,37.199,19.159,50.421,45.568,-1
2015-04-02,20.682,24.473,18.168,39.495,35.9,36.278,23.326,17.931,61.459,52.294,1
2015-04-06,0.297,20.674,19.343,4.826,2.018,36.308,15.257,7.473,36.65,37.489,1
2015-04-07,18.045,0.306,20.546,37.285,28.638,0.297,20.674,19.343,4.826,2.018,0
2015-04-08,20.879,-3.617,34.578,29.039,23.1,18.045,0.306,20.546,37.285,28.638,1
2015-04-09,42.538,9.903,26.641,48.841,48.8,20.879,-3.617,34.578,29.039,23.1,1
2015-04-10,41.713,35.629,11.239,63.708,54.35,42.538,9.903,26.641,48.841,48.8,1
2015-04-13,20.427,33.679,19.97,52.256,38.531,8.139,6.447,39.283,25.117,19.071,-1
2015-04-14,23.849,37.777,36.607,45.031,34.809,20.427,33.679,19.97,52.256,38.531,1
2015-04-15,30.745,26.311,14.101,25.496,31.773,23.849,37.777,36.607,45.031,34.809,1
2015-04-16,33.936,24.578,14.738,43.704,44.269,30.745,26.311,14.101,25.496,31.773,0
2015-04-17,25.459,23.619,15.055,45.195,41.672,33.936,24.578,14.738,43.704,44.269,-2
2015-04-20,22.232,28.971,21.414,49.179,40.586,27.925,3.961,15.115,48.374,37.571,2
2015-04-21,16.002,26.568,33.445,51.775,36.165,22.232,28.971,21.414,49.179,40.586,-1
2015-04-22,36.948,28.118,21.049,86.192,64.442,16.002,26.568,33.445,51.775,36.165,1
2015-04-23,34.165,5.444,7.676,48.206,39.806,36.948,28.118,21.049,86.192,64.442,1
2015-04-24,23.974,23.844,26.365,55.944,42.286,34.165,5.444,7.676,48.206,39.806,1
2015-04-27,8.629,13.392,16.778,28.935,19.352,17.27,-6.093,14.084,39.166,32.272,-1
2015-04-28,13.292,-2.62,13.132,45.071,35.953,8.629,13.392,16.778,28.935,19.352,1
2015-04-29,29.062,24.374,17.152,36.515,38.956,13.292,-2.62,13.132,45.071,35.953,-1
2015-04-30,33.504,11.089,8.211,54.789,45.603,29.062,24.374,17.152,36.515,38.956,-2
2015-05-01,9.446,39.125,25.523,26.595,21.733,33.504,11.089,8.211,54.789,45.603,2
2015-05-04,24.347,5.862,36.314,55.344,40.548,27.359,19.458,19.186,40.294,36.244,1
2015-05-05,21.947,28.568,17.33,47.843,40.271,24.347,5.862,36.314,55.344,40.548,-1
2015-05-06,37.011,16.735,30.965,51.756,45.754,21.947,28.568,17.33,47.843,40.271,-1
2015-05-07,21.186,28.032,18.766,28.222,29.853,37.011,16.735,30.965,51.756,45.754,1
2015-05-08,23.685,24.891,14.232,21.133,26.374,21.186,28.032,18.766,28.222,29.853,2
2015-05-11,26.808,44.012,30.985,62.017,46.7,17.045,8.813,27.925,48.82,38.548,-1
2015-05-12,11.443,21.751,21.729,38.935,32.257,26.808,44.012,30.985,62.017,46.7,-1
2015-05-13,33.008,26.17,22.201,74.205,61.14,11.443,21.751,21.729,38.935,32.257,0
2015-05-14,19.127,13.034,33.495,53.198,38.977,33.008,26.17,22.201,74.205,61.14,2
2015-05-15,33.593,19.284,24.6,33.152,36.209,19.127,13.034,33.495,53.198,38.977,1
2015-05-18,21.34,12.579,20.657,38.987,32.385,6.212,10.096,43.12,36.918,27.725,1
2015-05-19,39.723,16.081,30.207,52.775,46.355,21.34,12.579,20.657,38.987,32.385,0
2015-05-20,59.805,6.405,20.939,90.914,81.648,39.723,16.081,30.207,52.775,46.355,-1
2015-05-21,37.902,27.946,10.676,37.719,39.546,59.805,6.405,20.939,90.914,81.648,0
2015-05-22,33.689,30.937,24.866,43.346,39.944,37.902,27.946,10.676,37.719,39.546,-1
2015-05-26,36.044,18.604,13.634,34.968,35.112,38.527,31.632,21.071,46.635,44.751,-2
2015-05-27,36.257,23.601,5.731,19.492,31.115,36.044,18.604,13.634,34.968,35.112,1
2015-05-28,12.485,28.579,28.594,28.748,27.032,36.257,23.601,5.731,19.492,31.115,-1
2015-05-29,56.024,11.99,18.603,57.756,57.912,12.485,28.579,28.594,28.748,27.032,-1
2015-06-01,8.873,24.102,29.986,23.868,25.052,46.541,14.064,25.003,57.313,55.632,1
2015-06-02,15.706,33.825,26.953,22.404,27.993,8.873,24.102,29.986,23.868,25.052,-1
2015-06-03,29.143,29.472,13.798,41.472,42.227,15.706,33.825,26.953,22.404,27.993,1
2015-06-04,17.078,19.178,29.955,27.133,25.167,29.143,29.472,13.798,41.472,42.227,-2
2015-06-05,39.738,7.061,24.178,62.425,58.31,17.078,19.178,29.955,27.133,25.167,-1
2015-06-08,51.29,23.646,13.128,62.407,57.057,-1.061,7.018,12.17,22.616,14.324,-1
2015-06-09,7.904,22.639,29.511,53.518,34.71,51.29,23.646,13.128,62.407,57.057,0
2015-06-10,64.359,23.888,21.455,73.104,71.826,7.904,22.639,29.511,53.518,34.71,2
2015-06-11,37.632,34.357,8.02,63.181,55.306,64.359,23.888,21.455,73.104,71.826,1
2015-06-12,6.826,27.448,18.767,27.368,16.898,37.632,34.357,8.02,63.181,55.306,-1
2015-06-15,12.698,21.562,35.445,16.733,19.557,45.472,15.643,19.682,37.943,44.235,-1
2015-06-16,68.422,3.152,23.366,65.374,76.194,12.698,21.562,35.445,16.733,19.557,1
2015-06-17,38.201,4.308,37.555,57.102,48.671,68.422,3.152,23.366,65.374,76.194,1
2015-06-18,25.62,23.244,19.581,46.221,36.042,38.201,4.308,37.555,57.102,48.671,2
2015-06-19,5.693,36.673,52.035,28.644,21.5,25.62,23.244,19.581,46.221,36.042,-1
2015-06-22,43.616,13.986,20.775,64.653,60.122,27.309,25.213,38.863,34.966,39.567,1
2015-06-23,31.649,0.496,-0.54,56.115,48.806,43.616,13.986,20.775,64.653,60.122,1
2015-06-24,32.861,28.559,14.37,48.911,45.164,31.649,0.496,-0.54,56.115,48.806,-2
2015-06-25,20.007,9.621,5.843,60.633,42.229,32.861,28.559,14.37,48.911,45.164,-1
2015-06-26,29.278,6.732,7.938,35.877,36.128,20.007,9.621,5.843,60.633,42.229,1
2015-06-29,6.878,24.417,23.438,10.589,11.845,21.861,14.068,15.121,21.377,28.304,-2
2015-06-30,13.912,20.707,22.562,27.53,24.34,6.878,24.417,23.438,10.589,11.845,1
2015-07-01,30.405,21.104,24.706,30.158,32.31,13.912,20.707,22.562,27.53,24.34,1
2015-07-02,59.739,53.688,14.27,80.092,73.768,30.405,21.104,24.706,30.158,32.31,-1
2015-07-06,-2.609,16.081,33.239,55.414,28.503,37.247,38.424,23.06,61.902,50.298,-1
2015-07-07,47.217,27.095,29.95,58.31,59.097,-2.609,16.081,33.239,55.414,28.503,1
2015-07-08,34.972,20.314,31.932,58.509,50.884,47.217,27.095,29.95,58.31,59.097,-2
2015-07-09,21.439,20.574,12.525,49.251,36.827,34.972,20.314,31.932,58.509,50.884,1
2015-07-10,18.716,8.236,29.242,35.131,29.199,21.439,20.574,12.525,49.251,36.827,2
2015-07-13,23.153,8.958,21.262,63.459,39.743,7.141,13.538,30.4,14.54,11.08,2
2015-07-14,20.242,26.937,25.333,56.609,44.995,23.153,8.958,21.262,63.459,39.743,1
2015-07-15,51.226,34.356,37.5,52.771,51.16,20.242,26.937,25.333,56.609,44.995,0
2015-07-16,60.876,43.682,43.925,76.232,68.042,51.226,34.356,37.5,52.771,51.16,1
2015-07-17,19.154,29.828,25.915,13.93,18.423,60.876,43.682,43.925,76.232,68.042,-1
2015-07-20,23.933,14.455,21.76,12.166,17.4,9.429,30.755,26.817,34.159,20.215,1
2015-07-21,12.725,26.249,33.283,35.294,20.957,23.933,14.455,21.76,12.166,17.4,-2
2015-07-22,29.074,8.143,39.641,28.613,31.71,12.725,26.249,33.283,35.294,20.957,-1
2015-07-23,30.972,15.454,14.721,55.789,45.624,29.074,8.143,39.641,28.613,31.71,-1
2015-07-24,31.53,10.859,19.28,45.84,45.473,30.972,15.454,14.721,55.789,45.624,-2
2015-07-27,25.039,9.158,28.442,42.826,31.407,33.138,-0.975,31.504,53.829,46.025,-1
2015-07-28,53.053,-13.319,4.215,61.285,59.774,25.039,9.158,28.442,42.826,31.407,2
2015-07-29,48.709,10.619,21.953,72.619,60.421,53.053,-13.319,4.215,61.285,59.774,1
2015-07-30,47.231,17.821,-3.024,75.558,58.195,48.709,10.619,21.953,72.619,60.421,0
2015-07-31,59.113,15.474,2.802,101.597,84.559,47.231,17.821,-3.024,75.558,58.195,-1
2015-08-03,13.257,6.972,0.94,32.551,23.21,12.779,29.305,11.415,34.283,27.944,-1
2015-08-04,46.187,19.886,15.489,76.126,64.698,13.257,6.972,0.94,32.551,23.21,-1
2015-08-05,35.754,27.643,13.184,36.204,39.242,46.187,19.886,15.489,76.126,64.698,-1
2015-08-06,33.283,12.722,40.92,60.339,46.241,35.754,27.643,13.184,36.204,39.242,-1
2015-08-07,36.885,14.185,38.706,54.142,46.189,33.283,12.722,40.92,60.339,46.241,-1
2015-08-10,36.079,8.815,16.078,57.82,55.712,56.107,18.367,38.216,44.252,46.296,2
2015-08-11,16.739,-0.515,20.763,46.129,33.741,36.079,8.815,16.078,57.82,55.712,-2
2015-08-12,19.008,18.439,27.707,34.301,30.873,16.739,-0.515,20.763,46.129,33.741,1
2015-08-13,25.506,22.636,42.072,60.089,48.533,19.008,18.439,27.707,34.301,30.873,0
2015-08-14,19.78,12.062,30.18,25.606,26.069,25.506,22.636,42.072,60.089,48.533,1
2015-08-17,19.245,29.724,20.048,24.391,24.316,40.556,32.275,14.916,47.631,48.369,1
2015-08-18,32.057,18.638,16.16,42.507,41.917,19.245,29.724,20.048,24.391,24.316,-1
2015-08-19,24.648,12.953,27.106,48.767,42.606,32.057,18.638,16.16,42.507,41.917,-2
2015-08-20,21.538,28.372,34.256,37.503,32.006,24.648,12.953,27.106,48.767,42.606,-2
2015-08-21,49.693,35.714,31.36,68.782,65.81,21.538,28.372,34.256,37.503,32.006,-2
2015-08-24,-2.213,2.292,31.054,23.864,14.016,-4.882,20.308,35.985,13.47,11.231,-2
2015-08-25,24.13,34.824,19.356,46.049,39.063,-2.213,2.292,31.054,23.864,14.016,-2
2015-08-26,32.549,27.377,25.187,62.337,46.986,24.13,34.824,19.356,46.049,39.063,2
2015-08-27,9.857,4.577,27.437,23.591,17.544,32.549,27.377,25.187,62.337,46.986,2
2015-08-28,18.78,59.601,34.355,34.583,34.544,9.857,4.577,27.437,23.591,17.544,0
2015-08-31,34.206,7.164,18.673,30.355,29.864,18.958,29.836,47.926,56.459,41.786,-1
2015-09-01,21.723,24.454,18.521,41.876,36.402,34.206,7.164,18.673,30.355,29.864,-2
2015-09-02,16.684,11.226,33.902,39.598,30.932,21.723,24.454,18.521,41.876,36.402,2
2015-09-03,17.632,-10.198,18.937,34.487,30.015,16.684,11.226,33.902,39.598,30.932,0
2015-09-04,17.554,19.962,23.674,21.707,25.634,17.632,-10.198,18.937,34.487,30.015,-2
2015-09-08,-2.898,-0.64,42.588,10.817,6.232,27.542,19.629,39.499,45.842,40.661,2
2015-09-09,24.192,-0.107,18.837,41.321,32.645,-2.898,-0.64,42.588,10.817,6.232,-2
2015-09-10,32.138,6.376,5.715,35.037,36.562,24.192,-0.107,18.837,41.321,32.645,1
2015-09-11,17.528,3.798,37.826,37.763,29.542,32.138,6.376,5.715,35.037,36.562,1
2015-09-14,28.726,9.472,-2.69,40.898,34.253,44.648,0.67,12.528,51.132,48.543,-1
2015-09-15,3.542,17.729,26.262,19.049,15.743,28.726,9.472,-2.69,40.898,34.253,2
2015-09-16,56.998,17.583,16.957,73.94,72.24,3.542,17.729,26.262,19.049,15.743,1
2015-09-17,18.583,32.538,10.306,59.53,47.325,56.998,17.583,16.957,73.94,72.24,-1
2015-09-18,25.083,10.259,22.441,42.704,36.637,18.583,32.538,10.306,59.53,47.325,-2
2015-09-21,-7.911,17.298,17.635,31.021,13.317,18.068,15.131,6.774,20.344,20.205,1
2015-09-22,7.553,32.484,45.907,25.005,21.39,-7.911,17.298,17.635,31.021,13.317,-2
2015-09-23,44.171,14.056,17.721,45.508,46.381,7.553,32.484,45.907,25.005,21.39,-1
2015-09-24,38.269,8.598,1.522,31.564,36.362,44.171,14.056,17.721,45.508,46.381,-1
2015-09-25,13.764,21.531,26.599,21.805,22.837,38.269,8.598,1.522,31.564,36.362,1
2015-09-28,16.867,-3.416,14.805,48.942,39.595,29.308,26.832,6.638,21.732,24.841,-2
2015-09-29,37.658,5.449,27.3,66.019,52.988,16.867,-3.416,14.805,48.942,39.595,1
2015-09-30,32.911,27.026,33.553,45.939,42.311,37.658,5.449,27.3,66.019,52.988,2
2015-10-01,3.049,18.744,16.639,19.474,15.603,32.911,27.026,33.553,45.939,42.311,0
2015-10-02,32.257,20.385,12.969,33.86,29.434,3.049,18.744,16.639,19.474,15.603,2
2015-10-05,31.036,20.919,19.767,39.436,39.18,0.657,8.923,23.605,-6.053,-1.913,2
2015-10-06,24.922,14.394,19.877,24.564,28.193,31.036,20.919,19.767,39.436,39.18,1
2015-10-07,32.39,7.063,26.67,47.476,44.345,24.922,14.394,19.877,24.564,28.193,1
2015-10-08,-8.143,6.065,25.316,15.537,3.527,32.39,7.063,26.67,47.476,44.345,2
2015-10-09,7.134,29.01,35.705,33.91,29.058,-8.143,6.065,25.316,15.537,3.527,1
2015-10-12,36.252,15.897,19.284,51.727,44.904,13.735,0.768,15.818,34.491,25.523,1
2015-10-13,16.404,4.935,21.072,25.685,22.904,36.252,15.897,19.284,51.727,44.904,-1
2015-10-14,27.213,32.664,26.758,52.257,36.972,16.404,4.935,21.072,25.685,22.904,-2
2015-10-15,8.559,23.25,41.641,27.715,24.258,27.213,32.664,26.758,52.257,36.972,2
2015-10-16,45.646,1.85,13.522,51.166,50.643,8.559,23.25,41.641,27.715,24.258,1
2015-10-19,35.618,5.115,25.479,48.773,45.025,26.392,9.727,38.987,19.514,26.859,1
2015-10-20,34.49,19.237,30.344,39.562,41.319,35.618,5.115,25.479,48.773,45.025,0
2015-10-21,37.007,-2.762,35.344,79.573,60.387,34.49,19.237,30.344,39.562,41.319,-1
2015-10-22,18.207,41.781,31.442,46.809,45.524,37.007,-2.762,35.344,79.573,60.387,2
2015-10-23,36.312,-6.929,37.781,25.803,36.42,18.207,41.781,31.442,46.809,45.524,1
2015-10-26,23.694,26.402,15.898,45.351,34.846,30.027,7.535,14.029,49.878,39.274,-1
2015-10-27,8.123,20.968,25.491,37.565,28.188,23.694,26.402,15.898,45.351,34.846,-1
2015-10-28,37.483,8.256,10.655,21.72,31.653,8.123,20.968,25.491,37.565,28.188,2
2015-10-29,50.431,52.418,28.894,56.632,61.443,37.483,8.256,10.655,21.72,31.653,-1
2015-10-30,44.491,39.851,11.965,60.467,55.274,50.431,52.418,28.894,56.632,61.443,-1
2015-11-02,24.72,16.248,29.299,52.689,39.896,15.205,-3.457,34.171,39.296,31.06,2
2015-11-03,42.748,27.328,25.729,79.049,63.514,24.72,16.248,29.299,52.689,39.896,1
2015-11-04,57.075,43.651,22.836,62.594,63.475,42.748,27.328,25.729,79.049,63.514,-1
2015-11-05,11.688,34.988,23.195,48.015,28.052,57.075,43.651,22.836,62.594,63.475,0
2015-11-06,22.922,30.137,22.607,49.616,43.991,11.688,34.988,23.195,48.015,28.052,1
2015-11-09,11.196,9.88,10.964,21.284,19.747,48.555,36.177,18.349,49.214,48.869,-2
2015-11-10,42.196,7.576,18.844,53.355,52.562,11.196,9.88,10.964,21.284,19.747,1
2015-11-11,37.307,8.526,27.766,48.445,38.281,42.196,7.576,18.844,53.355,52.562,-1
2015-11-12,49.618,30.345,18.595,73.35,61.813,37.307,8.526,27.766,48.445,38.281,-2
2015-11-13,17.473,7.09,18.66,36.857,24.357,49.618,30.345,18.595,73.35,61.813,-2
2015-11-16,15.066,-0.008,19.493,35.322,27.382,-1.324,0.263,4.067,-6.52,-5.935,2
2015-11-17,2.767,17.225,21.14,13.553,7.969,15.066,-0.008,19.493,35.322,27.382,0
2015-11-18,12.436,10.611,21.606,15.646,15.939,2.767,17.225,21.14,13.553,7.969,2
2015-11-19,15.105,15.269,9.412,7.229,13.396,12.436,10.611,21.606,15.646,15.939,0
2015-11-20,10.426,-5.91,3.431,10.101,12.865,15.105,15.269,9.412,7.229,13.396,1
2015-11-23,6.709,10.636,14.767,22.893,17.11,5.227,1.994,5.344,20.546,9.693,-1
2015-11-24,1.251,12.936,13.703,12.472,10.908,6.709,10.636,14.767,22.893,17.11,1
2015-11-25,19.24,18.055,28.97,29.296,28.29,1.251,12.936,13.703,12.472,10.908,0
2015-11-27,9.557,12.286,30.59,26.277,24.033,21.703,20.785,42.346,30.786,28.398,0
2015-11-30,53.1,7.532,20.85,47.57,50.241,63.955,0.792,22.507,40.031,50.401,-1
2015-12-01,28.981,22.887,23.328,49,43.282,53.1,7.532,20.85,47.57,50.241,2
2015-12-02,27.784,19.543,15.107,41.899,34.461,28.981,22.887,23.328,49,43.282,-2
2015-12-03,-7.499,31.69,37.001,-2.844,-4.595,27.784,19.543,15.107,41.899,34.461,-2
2015-12-04,24.873,8.122,18.199,30.739,24.893,-7.499,31.69,37.001,-2.844,-4.595,2
2015-12-07,29.755,28.561,19.153,56.923,46.951,4.291,13.107,25.856,5.554,6.175,-1
2015-12-08,30.788,6.332,35.541,56.223,48.089,29.755,28.561,19.153,56.923,46.951,-1
2015-12-09,25.303,29.462,23.506,50.219,39.466,30.788,6.332,35.541,56.223,48.089,-1
2015-12-10,37.562,0.771,17.452,54.775,49.275,25.303,29.462,23.506,50.219,39.466,1
2015-12-11,24.558,5.892,33.426,34.522,30.655,37.562,0.771,17.452,54.775,49.275,-2
2015-12-14,-12.909,0.573,29.994,-3.329,-5.192,76.056,-13.396,24.776,87.174,80.394,1
2015-12-15,34.911,1.59,4.398,47.559,39.793,-12.909,0.573,29.994,-3.329,-5.192,2
2015-12-16,43.476,5.901,32.679,60.624,53.854,34.911,1.59,4.398,47.559,39.793,2
2015-12-17,31.389,9.645,14.902,49.345,41.205,43.476,5.901,32.679,60.624,53.854,-2
2015-12-18,30.453,8.975,10.623,26.152,30.705,31.389,9.645,14.902,49.345,41.205,-2
2015-12-21,28.024,29.521,9.943,33.824,31.375,24.983,-10.169,4.35,25.669,23.948,1
2015-12-22,17.753,3.064,12.194,12.857,15.677,28.024,29.521,9.943,33.824,31.375,2
2015-12-23,17.132,4.06,36.435,17.247,19.956,17.753,3.064,12.194,12.857,15.677,2
2015-12-24,25.975,31.532,14.123,42.897,34.409,17.132,4.06,36.435,17.247,19.956,-1
2015-12-28,33.352,0.808,23.115,47.296,43.327,29.606,20.281,10.515,34.762,35.485,0
2015-12-29,20.556,3.27,20.42,45,36.013,33.352,0.808,23.115,47.296,43.327,2
2015-12-30,29.33,-3.647,17.815,28.284,29.344,20.556,3.27,20.42,45,36.013,-1
2015-12-31,47.833,-3.546,18.576,78.764,66.714,29.33,-3.647,17.815,28.284,29.344,-2
2016-01-04,10.041,15.005,13.426,24.703,17.788,0.986,-2.672,24.786,-6.968,-4.568,-2
2016-01-05,28.976,9.082,29.183,43.828,40.785,10.041,15.005,13.426,24.703,17.788,0
2016-01-06,30.002,0.92,17.043,36.019,34.106,28.976,9.082,29.183,43.828,40.785,-2
2016-01-07,-5.224,4.277,23.304,17.882,9.368,30.002,0.92,17.043,36.019,34.106,-2
2016-01-08,16.73,22.644,27.402,38.322,29.212,-5.224,4.277,23.304,17.882,9.368,-2
2016-01-11,42.622,17.369,11.436,45.643,46.737,16.745,17.196,28.376,16.454,18.098,1
2016-01-12,15.866,12.468,21.439,37.06,28.274,42.622,17.369,11.436,45.643,46.737,1
2016-01-13,32.928,-10.88,17.025,31.668,35.332,15.866,12.468,21.439,37.06,28.274,-2
2016-01-14,13.266,8.444,27.527,14.222,13.303,32.928,-10.88,17.025,31.668,35.332,2
2016-01-15,4.728,11.571,28.634,2.485,4.684,13.266,8.444,27.527,14.222,13.303,-2
2016-01-19,22.563,9.911,10.824,19.263,21.244,31.609,1.728,21.069,33.373,34.004,0
2016-01-20,7.869,-14.854,24.089,17.958,19.675,22.563,9.911,10.824,19.263,21.244,-2
2016-01-21,24.65,12.208,5.399,40.681,34.522,7.869,-14.854,24.089,17.958,19.675,1
2016-01-22,14.358,-5.567,22.749,16.544,14.822,24.65,12.208,5.399,40.681,34.522,2
2016-01-25,28.936,21.79,34.496,46.965,42.035,10.429,2.411,24.619,6.874,8.002,-2
2016-01-26,8.352,13.15,37.124,5.773,7.162,28.936,21.79,34.496,46.965,42.035,2
2016-01-27,11.397,26.045,14.291,8.029,7.855,8.352,13.15,37.124,5.773,7.162,-2
2016-01-28,24.362,24.446,24.984,29.289,32.253,11.397,26.045,14.291,8.029,7.855,1
2016-01-29,-1.647,19.605,11.2,-14.857,-5.871,24.362,24.446,24.984,29.289,32.253,2
2016-02-01,38.316,9.895,21.761,62.735,53.554,17.063,-3.283,14.868,22.53,23.04,0
2016-02-02,29.064,34.452,20.819,38.395,39.868,38.316,9.895,21.761,62.735,53.554,-2
2016-02-03,32.277,0.432,9.813,54.683,46.15,29.064,34.452,20.819,38.395,39.868,2
2016-02-04,35.267,21.111,18.162,40.706,43.994,32.277,0.432,9.813,54.683,46.15,1
2016-02-05,22.992,22.947,17.019,17.203,22.269,35.267,21.111,18.162,40.706,43.994,-2
2016-02-08,28.272,5.853,3.591,42.027,39.059,14.414,17.594,14.743,14.839,15.2,-1
2016-02-09,20.091,12.548,6.346,19.635,16.983,28.272,5.853,3.591,42.027,39.059,0
2016-02-10,-1.408,10.565,37.695,19.475,8.415,20.091,12.548,6.346,19.635,16.983,-1
2016-02-11,27.015,37.747,33.002,27.655,27.615,-1.408,10.565,37.695,19.475,8.415,-2
2016-02-12,21.878,27.067,18.482,39.971,36.57,27.015,37.747,33.002,27.655,27.615,2
2016-02-16,34.848,23.352,12.225,56.614,50.024,15.475,12.909,14.164,32.053,23.19,2
2016-02-17,20.539,40.821,7.779,41.651,36.303,34.848,23.352,12.225,56.614,50.024,2
2016-02-18,26.864,19.622,32.418,50.46,45.251,20.539,40.821,7.779,41.651,36.303,-1
2016-02-19,9.022,1.741,27.99,20.407,17.455,26.864,19.622,32.418,50.46,45.251,-1
2016-02-22,30.635,21.978,38.877,33.664,41.924,15.326,27.494,13.508,31.838,23.6,2
2016-02-23,30.706,12.227,17.613,47.14,42.34,30.635,21.978,38.877,33.664,41.924,-2
2016-02-24,14.921,13.372,6.648,9.017,14.58,30.706,12.227,17.613,47.14,42.34,1
2016-02-25,17.3,17.679,32.281,29.33,25.822,14.921,13.372,6.648,9.017,14.58,2
2016-02-26,25.476,13.622,9.804,32.507,29.123,17.3,17.679,32.281,29.33,25.822,-1
2016-02-29,19.254,-0.438,10.455,26.224,25.192,2.105,18.308,23.636,26.464,13.343,-1
2016-03-01,25.466,3.657,-4.454,33.285,30.527,19.254,-0.438,10.455,26.224,25.192,2
2016-03-02,21.728,29.492,32.86,33.739,26.789,25.466,3.657,-4.454,33.285,30.527,1
2016-03-03,10.628,-2.23,24.904,33.193,27.365,21.728,29.492,32.86,33.739,26.789,1
2016-03-04,35.68,-9.487,25.41,34.768,36.839,10.628,-2.23,24.904,33.193,27.365,1
2016-03-07,4.975,10.269,19.713,28.796,22.756,55.689,-16.507,22.51,59.9,61.072,1
2016-03-08,37.663,20.498,-1.638,59.241,51.494,4.975,10.269,19.713,28.796,22.756,-1
2016-03-09,48.794,11.819,5.793,43.272,49.884,37.663,20.498,-1.638,59.241,51.494,1
2016-03-10,16.038,-1.07,33.816,31.69,23.575,48.794,11.819,5.793,43.272,49.884,0
2016-03-11,40.797,15.478,24.463,41.395,42.576,16.038,-1.07,33.816,31.69,23.575,2
2016-03-14,11.308,17.625,22.91,45.054,34.676,41.006,-3.178,33.729,38.702,39.97,1
2016-03-15,15.282,16.093,14.59,19.444,19.654,11.308,17.625,22.91,45.054,34.676,1
2016-03-16,26.197,3.814,13.776,41.278,38.97,15.282,16.093,14.59,19.444,19.654,1
2016-03-17,15.121,23.729,13.331,40.698,29.861,26.197,3.814,13.776,41.278,38.97,2
2016-03-18,25.351,21.879,24.355,55.056,41.514,15.121,23.729,13.331,40.698,29.861,1
2016-03-21,27.382,10.552,14.671,31.345,31.576,40.313,3.836,31.137,46.604,47.89,1
2016-03-22,-9.993,4.983,29.039,-22.942,-17.744,27.382,10.552,14.671,31.345,31.576,-1
2016-03-23,24.522,21.611,17.266,42.264,36.99,-9.993,4.983,29.039,-22.942,-17.744,-1
2016-03-24,12.863,-4.541,17.921,15.305,13.194,24.522,21.611,17.266,42.264,36.99,1
2016-03-28,41.905,24.417,17.335,43.735,44.888,4.482,23.54,12.384,6.492,8.176,0
2016-03-29,29.005,30.837,20.996,35.129,35.422,41.905,24.417,17.335,43.735,44.888,1
2016-03-30,28.827,20.375,17.28,76.469,54.213,29.005,30.837,20.996,35.129,35.422,1
2016-03-31,15.13,30.622,27.653,44.133,38.05,28.827,20.375,17.28,76.469,54.213,-1
2016-04-01,46.459,33.778,32.817,67.239,63.447,15.13,30.622,27.653,44.133,38.05,1
2016-04-04,34.767,13.877,36.068,35.223,44.773,22.064,18.344,8.538,27.46,25.979,-1
2016-04-05,49.868,19.778,41.521,60.289,62.373,34.767,13.877,36.068,35.223,44.773,-1
2016-04-06,21.604,7.009,33.802,23.022,23.531,49.868,19.778,41.521,60.289,62.373,1
2016-04-07,24.859,12.81,32.578,21.645,29.466,21.604,7.009,33.802,23.022,23.531,-2
2016-04-08,36.296,43.093,21.329,44.862,42.263,24.859,12.81,32.578,21.645,29.466,1
2016-04-11,39.155,22.691,32.036,39.192,43.986,11.576,20.959,15.605,29.079,17.189,-1
2016-04-12,42.405,22.63,24.515,50.907,52.647,39.155,22.691,32.036,39.192,43.986,2
2016-04-13,41.766,-1.934,21.868,45.573,41.366,42.405,22.63,24.515,50.907,52.647,2
2016-04-14,48.99,8.588,18.582,62.298,62.704,41.766,-1.934,21.868,45.573,41.366,1
2016-04-15,23.598,4.682,32.047,31.046,30.984,48.99,8.588,18.582,62.298,62.704,-1
2016-04-18,17.791,2.716,22.154,43.306,39.167,44.327,0.237,-1.272,55.736,49.936,1
2016-04-19,19.261,18.572,15.906,35.172,37.147,17.791,2.716,22.154,43.306,39.167,1
2016-04-20,17.944,4.125,4.063,43.907,34.091,19.261,18.572,15.906,35.172,37.147,1
2016-04-21,39.494,17.859,37.124,68.839,59.23,17.944,4.125,4.063,43.907,34.091,-1
2016-04-22,28.98,8.272,21.528,29.057,30.016,39.494,17.859,37.124,68.839,59.23,1
2016-04-25,37.523,24.391,44.713,67.059,52.324,31.623,8.207,25.58,43.318,40.998,0
2016-04-26,9.15,17.608,18.867,32.216,24.152,37.523,24.391,44.713,67.059,52.324,0
2016-04-27,17.018,24.707,33.693,45.338,32.813,9.15,17.608,18.867,32.216,24.152,1
2016-04-28,45.893,14.31,24.129,46.619,52.121,17.018,24.707,33.693,45.338,32.813,-2
2016-04-29,22.681,44.379,22.916,36.79,31.656,45.893,14.31,24.129,46.619,52.121,-1
2016-05-02,12.896,2.257,27.88,28.003,21.424,33.142,14.389,-7.192,60.84,46.607,1
2016-05-03,17.547,28.21,9.021,37.584,29.153,12.896,2.257,27.88,28.003,21.424,-1
2016-05-04,-17.407,19.709,17.8,8.533,-1.71,17.547,28.21,9.021,37.584,29.153,-1
2016-05-05,22.901,26.624,26.462,25.231,23.564,-17.407,19.709,17.8,8.533,-1.71,0
